,accuracy,loss,val_accuracy,val_loss
0,0.7016128897666931,1.0227147340774536,0.8684907555580139,0.4520917236804962
1,0.9020513892173767,0.33053719997406006,0.8912915587425232,0.3864593207836151
2,0.9289852976799011,0.23904073238372803,0.8929097056388855,0.37250372767448425
3,0.9434701204299927,0.1865987330675125,0.8908502459526062,0.3940136432647705
4,0.9510452747344971,0.15871959924697876,0.9032068252563477,0.37924227118492126
5,0.9564477205276489,0.13855789601802826,0.9089438319206238,0.3632415235042572
6,0.9640228748321533,0.11705830693244934,0.9073256850242615,0.36765256524086
7,0.9657453894615173,0.10868552327156067,0.9060017466545105,0.3812902867794037
8,0.9704040288925171,0.0962563157081604,0.9142394661903381,0.35262924432754517
9,0.9709129333496094,0.09279844164848328,0.9155634045600891,0.37866881489753723
10,0.9727137684822083,0.08822521567344666,0.9130626916885376,0.37087324261665344
11,0.9752975106239319,0.07797247916460037,0.9171815514564514,0.36707451939582825
12,0.9751213788986206,0.07992122322320938,0.912032961845398,0.3899913430213928
13,0.9773136377334595,0.07318303734064102,0.9135039448738098,0.3973093628883362
14,0.9791340231895447,0.06697730720043182,0.9027655124664307,0.45578616857528687
15,0.9793102145195007,0.06735041737556458,0.9136510491371155,0.41289401054382324
