,accuracy,loss,val_accuracy,val_loss
0,0.5730112791061401,1.4671107530593872,0.8278905749320984,0.5619644522666931
1,0.852940022945404,0.498404324054718,0.8709914684295654,0.4221823215484619
2,0.8918728232383728,0.3632728159427643,0.8673139214515686,0.44084450602531433
3,0.9113098978996277,0.2978331744670868,0.8848190903663635,0.40818697214126587
4,0.925853431224823,0.24933379888534546,0.8887908458709717,0.38274872303009033
5,0.9334285855293274,0.22050978243350983,0.894527792930603,0.3747508227825165
6,0.9394965767860413,0.19495883584022522,0.9027655124664307,0.36422494053840637
7,0.9458581209182739,0.17531031370162964,0.8934980630874634,0.40552228689193726
8,0.95274817943573,0.1542177051305771,0.8908502459526062,0.42831435799598694
9,0.9532375335693359,0.14927533268928528,0.8979111313819885,0.39423441886901855
10,0.9588357210159302,0.1323811113834381,0.9121800661087036,0.3668169677257538
11,0.9612041711807251,0.12400221824645996,0.9079141020774841,0.38496601581573486
12,0.9634748101234436,0.11835747957229614,0.9079141020774841,0.39306437969207764
13,0.9655300378799438,0.11009209603071213,0.9029126167297363,0.3933223783969879
14,0.9672526121139526,0.10461326688528061,0.9132097959518433,0.38394176959991455
15,0.9660390019416809,0.10627787560224533,0.9065901637077332,0.40143561363220215
16,0.9701886773109436,0.09535922110080719,0.9099735021591187,0.3989388644695282
17,0.9738098978996277,0.08339610695838928,0.902618408203125,0.4552627205848694
18,0.9721657037734985,0.08831476420164108,0.9076198935508728,0.43316271901130676
