,accuracy,loss,val_accuracy,val_loss
0,0.09980817139148712,3.2656936645507812,0.3537805378437042,2.1484386920928955
1,0.6596265435218811,1.1507679224014282,0.8189173340797424,0.6279052495956421
2,0.8591254353523254,0.47959187626838684,0.8723154067993164,0.4311806261539459
3,0.901738166809082,0.3402051627635956,0.8926154971122742,0.3718905746936798
4,0.9175540208816528,0.282054603099823,0.8977640271186829,0.35387900471687317
5,0.9266363978385925,0.2468482255935669,0.9007061123847961,0.3427833318710327
6,0.9290440082550049,0.23384107649326324,0.8865842819213867,0.39364561438560486
7,0.9334285855293274,0.21762371063232422,0.8779052495956421,0.42966750264167786
8,0.9376957416534424,0.20471680164337158,0.9123271703720093,0.31924745440483093
9,0.9393399357795715,0.1996421366930008,0.9154163002967834,0.30616724491119385
10,0.9363059997558594,0.20597289502620697,0.9073256850242615,0.3157588839530945
11,0.9385765790939331,0.19974574446678162,0.8974698185920715,0.3615305423736572
12,0.9373825788497925,0.20353636145591736,0.9045307636260986,0.3315975069999695
13,0.9394182562828064,0.19643372297286987,0.893203854560852,0.37821975350379944
