,accuracy,loss,val_accuracy,val_loss
0,0.09530613571405411,3.1489064693450928,0.22021183371543884,2.531125783920288
1,0.27110084891319275,2.365224838256836,0.32730215787887573,2.2194032669067383
2,0.44673895835876465,1.7631323337554932,0.5167696475982666,1.5208563804626465
3,0.5490134954452515,1.4276156425476074,0.5423653721809387,1.4343550205230713
4,0.5772392749786377,1.3513665199279785,0.5589879155158997,1.3656859397888184
5,0.6196954250335693,1.1955196857452393,0.43395116925239563,1.765364170074463
6,0.5822697877883911,1.3277106285095215,0.6191526651382446,1.1731550693511963
7,0.6789852976799011,1.017553448677063,0.6631362438201904,1.0615240335464478
8,0.7171547412872314,0.8903396725654602,0.6994704604148865,0.9647858142852783
9,0.7361611127853394,0.8322422504425049,0.7031480073928833,0.9618415236473083
10,0.7617639899253845,0.7458409667015076,0.7252132892608643,0.8860892057418823
11,0.757535994052887,0.7668699622154236,0.7374227643013,0.8369341492652893
12,0.7766011357307434,0.6919025182723999,0.7716975808143616,0.7274929285049438
13,0.7936893105506897,0.63705974817276,0.7269785404205322,0.8557647466659546
14,0.7714923024177551,0.7124906778335571,0.7649308443069458,0.7499045729637146
15,0.8095247149467468,0.5865293145179749,0.7728743553161621,0.7376284599304199
16,0.8187245726585388,0.5542801022529602,0.7968519926071167,0.6632059812545776
17,0.8147510290145874,0.5738368034362793,0.7547808289527893,0.8190963864326477
18,0.824146568775177,0.5512970685958862,0.806560754776001,0.6266021132469177
19,0.7946484684944153,0.6314593553543091,0.7771403193473816,0.7238335013389587
20,0.8277677893638611,0.5329554677009583,0.7780229449272156,0.7199602723121643
21,0.8253210186958313,0.5384438037872314,0.8120035529136658,0.5959206819534302
22,0.8411368727684021,0.4909229576587677,0.7664018869400024,0.7567089200019836
23,0.8480856418609619,0.4694535434246063,0.8139158487319946,0.6281776428222656
24,0.8306451439857483,0.5251736640930176,0.8049426078796387,0.6255955696105957
25,0.8525876998901367,0.45766186714172363,0.8109738230705261,0.61094069480896
26,0.8669746518135071,0.4097851514816284,0.8011179566383362,0.6339201927185059
27,0.8585382103919983,0.4379328787326813,0.8162695169448853,0.6039243340492249
28,0.8728860020637512,0.3874257206916809,0.8358340859413147,0.5264887809753418
29,0.883044958114624,0.3591834604740143,0.8289202451705933,0.5651118159294128
30,0.8679924607276917,0.4086730182170868,0.8380405902862549,0.5310512185096741
31,0.8814203143119812,0.3673867881298065,0.8495145440101624,0.5053567886352539
32,0.8971970081329346,0.3186742067337036,0.8502500653266907,0.4965822994709015
33,0.8968055248260498,0.32260650396347046,0.8611356019973755,0.4680473506450653
34,0.8930277228355408,0.3319510519504547,0.8252426981925964,0.5812833309173584
35,0.8240682482719421,0.560224711894989,0.8049426078796387,0.6297368407249451
36,0.8607892394065857,0.4365822970867157,0.8277434706687927,0.5727146863937378
37,0.8672682642936707,0.416835755109787,0.7697852253913879,0.7679312825202942
