,accuracy,loss,val_accuracy,val_loss
0,0.5934666395187378,1.3544347286224365,0.7259555459022522,0.8233362436294556
1,0.6980111002922058,1.0909050703048706,0.7490666508674622,0.7545682787895203
2,0.7141555547714233,1.0518453121185303,0.7588555812835693,0.7256508469581604
3,0.7234110832214355,1.0291166305541992,0.765488862991333,0.7078418731689453
4,0.7293111085891724,1.0128324031829834,0.7694555521011353,0.6951021552085876
5,0.734844446182251,0.9999754428863525,0.7727000117301941,0.6854849457740784
6,0.7390778064727783,0.9891571402549744,0.775077760219574,0.6775085926055908
7,0.7428222298622131,0.9797441959381104,0.7773555517196655,0.6707413792610168
8,0.7461888790130615,0.9713649749755859,0.7798110842704773,0.6649557948112488
9,0.7491999864578247,0.9637787342071533,0.7810444235801697,0.6598996520042419
10,0.7522444725036621,0.9568101763725281,0.7824333310127258,0.6553835868835449
11,0.7549444437026978,0.9503237009048462,0.7835444211959839,0.6513733863830566
12,0.7575777769088745,0.9442731738090515,0.7843555808067322,0.6478095650672913
13,0.7597222328186035,0.9385740756988525,0.7854777574539185,0.6444880366325378
14,0.7618555426597595,0.9331705570220947,0.7859333157539368,0.64142906665802
15,0.7641444206237793,0.9279903173446655,0.7869444489479065,0.6387148499488831
16,0.7660666704177856,0.9230509400367737,0.787422239780426,0.6362059712409973
17,0.7679888606071472,0.918324887752533,0.7881444692611694,0.6337945461273193
18,0.7698666453361511,0.9137304425239563,0.7886222004890442,0.631618320941925
19,0.7717221975326538,0.90932297706604,0.789211094379425,0.6295554041862488
20,0.7735333442687988,0.9050583243370056,0.7898777723312378,0.6275693774223328
21,0.7754555344581604,0.9009178280830383,0.7904000282287598,0.625771701335907
22,0.7771666646003723,0.8968702554702759,0.7908889055252075,0.6240994930267334
23,0.7787333130836487,0.8929551839828491,0.7914444208145142,0.6224632859230042
24,0.7805666923522949,0.8891254663467407,0.7922555804252625,0.6210355162620544
25,0.7819111347198486,0.8854045271873474,0.7926111221313477,0.6196260452270508
26,0.7833999991416931,0.881749153137207,0.7924777865409851,0.6183135509490967
27,0.7851333618164062,0.878170907497406,0.7926999926567078,0.6170596480369568
28,0.7864221930503845,0.8746843934059143,0.7931888699531555,0.6158545017242432
29,0.7880444526672363,0.8712211847305298,0.79339998960495,0.6147111058235168
