,accuracy,loss,val_accuracy,val_loss
0,0.31512221693992615,1.8636294603347778,0.36411112546920776,1.754065990447998
1,0.39158889651298523,1.6669232845306396,0.39882221817970276,1.6678279638290405
2,0.4318222105503082,1.5605206489562988,0.427188903093338,1.6032934188842773
3,0.4648222327232361,1.4785765409469604,0.443366676568985,1.571005940437317
4,0.4913555681705475,1.4061810970306396,0.4585888981819153,1.5412195920944214
5,0.5167555809020996,1.33925461769104,0.4652888774871826,1.537160038948059
6,0.5420888662338257,1.275580644607544,0.46889999508857727,1.5461678504943848
7,0.5663777589797974,1.212989330291748,0.4713333249092102,1.5705327987670898
8,0.5903111100196838,1.14968740940094,0.47130000591278076,1.6038907766342163
9,0.6151888966560364,1.0853948593139648,0.4688666760921478,1.6475268602371216
10,0.6399444341659546,1.01901376247406,0.4644777774810791,1.7171589136123657
11,0.6664888858795166,0.9510879516601562,0.4560889005661011,1.8317960500717163
