,accuracy,loss,val_accuracy,val_loss
0,0.6257888674736023,1.0582839250564575,0.7401777505874634,0.7479856014251709
1,0.6659111380577087,0.9412536025047302,0.7487888932228088,0.7247914671897888
2,0.683055579662323,0.8953750133514404,0.7537555694580078,0.7065624594688416
3,0.6930000185966492,0.8650745153427124,0.7582888603210449,0.6939993500709534
4,0.701022207736969,0.8419803380966187,0.7609999775886536,0.6856786012649536
5,0.7076333165168762,0.8229976892471313,0.7624444365501404,0.6796903014183044
6,0.7137555480003357,0.8066995739936829,0.7642777562141418,0.6753779053688049
7,0.7187111377716064,0.7922509908676147,0.7647777795791626,0.6716614365577698
8,0.7235777974128723,0.779164731502533,0.7658110857009888,0.6681113839149475
9,0.7280222177505493,0.7671492099761963,0.7670444250106812,0.6647688746452332
10,0.7318666577339172,0.7559789419174194,0.7680888772010803,0.661516010761261
11,0.7355777621269226,0.7455055713653564,0.7692777514457703,0.6581485867500305
12,0.7389333248138428,0.7356166243553162,0.7702999711036682,0.6548206210136414
13,0.7426000237464905,0.7262176871299744,0.7716888785362244,0.6515163779258728
14,0.745722234249115,0.7172432541847229,0.772766649723053,0.6483989357948303
15,0.7488444447517395,0.7086408138275146,0.7736666798591614,0.6454492211341858
16,0.7520999908447266,0.7003543972969055,0.774566650390625,0.6426481604576111
17,0.7551000118255615,0.6923572421073914,0.7755110859870911,0.6401692032814026
18,0.7582888603210449,0.6846109628677368,0.7763444185256958,0.6377262473106384
19,0.7611888647079468,0.677090048789978,0.7769666910171509,0.635408341884613
20,0.764033317565918,0.6697760224342346,0.7777000069618225,0.6331858038902283
21,0.7667444348335266,0.6626455187797546,0.7782999873161316,0.6311601996421814
22,0.7694222331047058,0.6556941866874695,0.7791666388511658,0.6293010711669922
23,0.7720000147819519,0.648899257183075,0.7799111008644104,0.6275111436843872
24,0.7744333148002625,0.642250120639801,0.7804999947547913,0.6258556842803955
25,0.7769666910171509,0.6357332468032837,0.7810888886451721,0.6243259310722351
26,0.7792222499847412,0.629339873790741,0.7816444635391235,0.6228780150413513
27,0.7817000150680542,0.6230522990226746,0.7822999954223633,0.6215912699699402
28,0.7839221954345703,0.6168697476387024,0.782788872718811,0.6203223466873169
29,0.7863222360610962,0.6107929348945618,0.7831000089645386,0.6192210912704468
