,accuracy,loss,val_accuracy,val_loss
0,0.41197776794433594,1.607051968574524,0.49052223563194275,1.4163633584976196
1,0.5208888649940491,1.3300858736038208,0.5478000044822693,1.267045021057129
2,0.5672777891159058,1.2041434049606323,0.5774333477020264,1.1825106143951416
3,0.6007888913154602,1.113680124282837,0.5955333113670349,1.133180856704712
4,0.6290110945701599,1.0387423038482666,0.6078888773918152,1.0983831882476807
5,0.6550777554512024,0.9707876443862915,0.6170777678489685,1.076686143875122
6,0.6798999905586243,0.9065697193145752,0.6229444742202759,1.0673168897628784
7,0.7026333212852478,0.8437703847885132,0.6266444325447083,1.0701112747192383
8,0.7264666557312012,0.7811261415481567,0.626800000667572,1.0834031105041504
9,0.7499444484710693,0.7189244627952576,0.6252999901771545,1.1110905408859253
10,0.7738777995109558,0.6564611196517944,0.6243000030517578,1.1460975408554077
11,0.798466682434082,0.5936629772186279,0.621833324432373,1.1998300552368164
12,0.8215222358703613,0.532274603843689,0.6175110936164856,1.271411418914795
