,accuracy,loss,val_accuracy,val_loss
0,0.5856333374977112,1.3798341751098633,0.725088894367218,0.8344058990478516
1,0.6962110996246338,1.0947685241699219,0.7488333582878113,0.7588391900062561
2,0.7132333517074585,1.0532407760620117,0.7581333518028259,0.7279707193374634
3,0.7232555747032166,1.0296155214309692,0.7640110850334167,0.7095967531204224
4,0.7296333312988281,1.0129579305648804,0.7685666680335999,0.6967127323150635
5,0.7349222302436829,0.9998210668563843,0.7712222337722778,0.6869239807128906
6,0.7393777966499329,0.9888229370117188,0.7742999792098999,0.6788087487220764
7,0.7435444593429565,0.9792891144752502,0.776199996471405,0.6721583008766174
8,0.7470666766166687,0.9708232879638672,0.7780555486679077,0.6661661267280579
9,0.7505221962928772,0.9631004333496094,0.7805111408233643,0.6609964966773987
10,0.7532888650894165,0.9559516906738281,0.7817777991294861,0.6563327312469482
11,0.7556777596473694,0.949383020401001,0.7830222249031067,0.6522200107574463
12,0.7581777572631836,0.9432165622711182,0.784322202205658,0.6483197808265686
13,0.7604666948318481,0.937446653842926,0.7853000164031982,0.6448693871498108
14,0.7623888850212097,0.9319958090782166,0.786133348941803,0.6417266130447388
15,0.7639889121055603,0.9268035888671875,0.7868666648864746,0.6389065980911255
16,0.7661222219467163,0.9218120574951172,0.7874333262443542,0.6362367272377014
17,0.7683555483818054,0.916963517665863,0.7880111336708069,0.6337742805480957
18,0.7703999876976013,0.9122876524925232,0.7886000275611877,0.6315380334854126
19,0.7724000215530396,0.907798171043396,0.789377748966217,0.6293720602989197
20,0.7739444375038147,0.9033963680267334,0.7900444269180298,0.627560555934906
21,0.7758111357688904,0.8991331458091736,0.7906110882759094,0.6256703734397888
22,0.7775777578353882,0.8950403332710266,0.7911221981048584,0.6238463521003723
23,0.779355525970459,0.8910718560218811,0.7914222478866577,0.6222701668739319
24,0.7808777689933777,0.8871822357177734,0.7917110919952393,0.6207414269447327
25,0.7824222445487976,0.8833771347999573,0.7919555306434631,0.6194015145301819
26,0.7837444543838501,0.879668653011322,0.7923444509506226,0.6180789470672607
27,0.7853444218635559,0.8760141730308533,0.7927111387252808,0.6168630719184875
28,0.786899983882904,0.8724647760391235,0.7930889129638672,0.6156745553016663
29,0.7886000275611877,0.8689653873443604,0.7934444546699524,0.614510178565979
